disease,f1,rouge1,rouge2,rougeL
急性出血性乳突炎的西医治疗方法有哪些。,0.4768683274021352,0.4710144878586431,0.1838074348778305,0.4202898501774838
风湿性肌痛症的西医治疗方法有哪些。,0.4268292682926829,0.4210526266192526,0.1783681165602441,0.3405572705821009
妊娠合并胃穿孔的西医治疗方法有哪些。,0.4709480122324159,0.4658385045397554,0.1442952973053017,0.3416149020552834
急性ST段抬高型心肌梗死的西医治疗方法有哪些。,0.5027932960893855,0.4985835644487959,0.2295081917798442,0.4475920630323653
黏液炎症性纤维母细胞肉瘤的西医治疗方法有哪些。,0.5274725274725274,0.5236768753318178,0.1993957654311298,0.3565459561117621
精索继发性恶性肿瘤的西医治疗方法有哪些。,0.4939024390243902,0.4891640817529162,0.182444057010259,0.4024767752513683
带状疱疹后膝状神经炎的西医治疗方法有哪些。,0.54434250764526,0.5403726658267429,0.2022471860270169,0.4223602434664943
缺氧性脑损害的西医治疗方法有哪些。,0.4647058823529412,0.4597014875858321,0.1373239386893103,0.3522388010186678
班氏丝虫病的西医治疗方法有哪些。,0.4444444444444444,0.437735844056675,0.1692650284095814,0.3924528251887504
先天性脊柱裂的西医治疗方法有哪些。,0.4444444444444444,0.439024385318263,0.1538461489056936,0.3414634097085069
视神经炎的西医治疗方法有哪些。,0.5017667844522968,0.4964028727105222,0.2451612853231588,0.4172661820630402
家族性原发性醛固酮增多症Ⅲ型的西医治疗方法有哪些。,0.525974025974026,0.5214521402433313,0.1906614736210996,0.3960395989892059
肠结核的西医治疗方法有哪些。,0.528428093645485,0.5238095188375215,0.2254697236061559,0.4353741446878615
钝性伤的西医治疗方法有哪些。,0.5094339622641508,0.5047923273112925,0.1827956939299342,0.4281150110173626
心源性哮喘的西医治疗方法有哪些。,0.4705882352941176,0.4654088001271705,0.2103320984142374,0.4150943347183656
外阴血管瘤的西医治疗方法有哪些。,0.4775086505190311,0.4718309809216922,0.1753653394713239,0.387323938668171
尿失禁的西医治疗方法有哪些。,0.4342105263157894,0.428093640509614,0.1526104367806972,0.3344481555597812
浅表扩散性恶性黑素瘤的西医治疗方法有哪些。,0.4853801169590643,0.4807121612200513,0.2112676006665965,0.4332344164129296
鳃瘘的西医治疗方法有哪些。,0.3893129770992366,0.3813229522808824,0.1090909041111572,0.3268482441096762
亚急性非化脓性甲状腺炎的西医治疗方法有哪些。,0.5454545454545454,0.5409252619728728,0.2357723527794303,0.4270462584141539
2型糖尿病伴肌病的西医治疗方法有哪些。,0.4528301886792452,0.447284340085129,0.1333333283789304,0.3833865765068542
髌腱断裂的西医治疗方法有哪些。,0.5149700598802396,0.5106382931321772,0.20270269793645,0.4437689922203232
鼻部表皮样囊肿的西医治疗方法有哪些。,0.5980066445182723,0.5945945895982471,0.2456813769592656,0.5270270220306794
分娩期麻醉并发症的西医治疗方法有哪些。,0.3481012658227848,0.3408360079250628,0.1113172492563362,0.2958199307546448
子宫骶骨韧带继发恶性肿瘤的西医治疗方法有哪些。,0.5595238095238095,0.5558912337715063,0.2399999950888889,0.4833836809014157
狼疮性心肌病的西医治疗方法有哪些。,0.5594855305466238,0.5555555505974198,0.2544031261476481,0.4901960734732368
局限性颅内压增高的西医治疗方法有哪些。,0.4485294117647059,0.4419475605740017,0.201232027880035,0.3670411935328032
腰椎间盘钙化的西医治疗方法有哪些。,0.5624999999999999,0.5587301537725372,0.2529182829777893,0.4571428521852356
隐性代偿性休克的西医治疗方法有哪些。,0.4619565217391304,0.4573002706326982,0.147909962974897,0.3966942100266376
舌病的西医治疗方法有哪些。,0.3958333333333333,0.3886925747376045,0.140786744737043,0.3109540588365444
先天性脊髓发育不良的西医治疗方法有哪些。,0.4890282131661442,0.484076428121222,0.165067173505108,0.3630573198409672
胃肠道毛细血管扩张症的西医治疗方法有哪些。,0.4444444444444445,0.4387096724795005,0.1485714236115012,0.3548387047375651
子宫韧带炎的西医治疗方法有哪些。,0.5049180327868853,0.4999999950142223,0.2281368771304343,0.4399999950142222
颈部脊髓完全损伤的西医治疗方法有哪些。,0.474025974025974,0.4686468597871668,0.1663442890294776,0.3894389389950877
贝克肌营养不良的西医治疗方法有哪些。,0.4878048780487804,0.4822694985823148,0.1574468035338163,0.4042553141851517
妊娠合并癫痫的西医治疗方法有哪些。,0.4573378839590444,0.4513888839361498,0.1609195352654102,0.361111106158372
胃动脉损伤的西医治疗方法有哪些。,0.5223880597014926,0.5171102611857914,0.1729489972179095,0.4258555083340804
药物性中性粒细胞减少症的西医治疗方法有哪些。,0.5069444444444444,0.5017667795122926,0.1881390543634395,0.3957597123744834
纯睾丸支持细胞综合征的西医治疗方法有哪些。,0.4484848484848485,0.4430769181905798,0.1330935202833706,0.3753846104982722
趾短伸肌腱腱损伤的西医治疗方法有哪些。,0.5647840531561461,0.5608108059315651,0.2314990462878562,0.5337837789045381
母源性先天性肾上腺发育不全的西医治疗方法有哪些。,0.4848484848484848,0.4799999950454911,0.1351819707697439,0.3630769181224141
唇和口腔浅表损伤的西医治疗方法有哪些。,0.514657980456026,0.5099337698905752,0.2375478877291879,0.4172185381024955
急性前间壁高侧壁再发心肌梗死的西医治疗方法有哪些。,0.5121951219512196,0.5086419703550069,0.1699544715343293,0.4395061678858711
海绵窦炎的西医治疗方法有哪些。,0.5159010600706714,0.510791361906475,0.2372881306191648,0.4172661820503597
面部蜂窝织炎的西医治疗方法有哪些。,0.5407407407407407,0.5358490516243503,0.1920374657358951,0.4377358440771805
损伤性食管穿孔的西医治疗方法有哪些。,0.473186119873817,0.4679487130309007,0.1834532324607941,0.3910256361078238
格雷夫斯病继发青光眼的西医治疗方法有哪些。,0.5416666666666667,0.5371024685747107,0.2296450889823529,0.4593639526736506
家族性多发性纤维毛囊瘤的西医治疗方法有哪些。,0.435064935064935,0.4342105213582064,0.1617647009851456,0.3223684160950485
嵌甲的西医治疗方法有哪些。,0.5032679738562092,0.4983388655158332,0.209072973358387,0.4318936827915807
低钠血症的西医治疗方法有哪些。,0.5341614906832298,0.5299684493984417,0.1914893567748102,0.4037854840987571
急性下壁高侧壁正后壁心肌梗死的西医治疗方法有哪些。,0.44,0.4347826037141777,0.1361256494630692,0.3768115892214241
皮埃尔-罗宾综合征的西医治疗方法有哪些。,0.4818481848184819,0.4765100621251295,0.1878669226049227,0.4161073775613711
慢性咽炎的西医治疗方法有哪些。,0.4879725085910653,0.4825174776152868,0.1966527147664608,0.3916083867061959
外阴硬化性苔癣合并鳞状上皮增生的西医治疗方法有哪些。,0.5120481927710844,0.507645255136399,0.1748633831342299,0.4036697199682031
女性盆腔脓肿的西医治疗方法有哪些。,0.5000000000000001,0.4946996416436714,0.1541666616667536,0.4240282635517986
脊髓继发恶性肿瘤的西医治疗方法有哪些。,0.4738461538461539,0.4687499950945312,0.1752577270018069,0.3937499950945313
脂蛋白缺乏的西医治疗方法有哪些。,0.4171779141104294,0.4112149483692899,0.1814946569865504,0.336448593229103
埃可病毒疹的西医治疗方法有哪些。,0.4982698961937716,0.4929577415036699,0.1682974509771333,0.3873239386867685
眼结核的西医治疗方法有哪些。,0.5443037974683544,0.5401929212129735,0.2087912039394062,0.4501607668721374
结核性乳突炎的西医治疗方法有哪些。,0.5142857142857143,0.5090909041465125,0.2133333283950618,0.3709090859646942
带状疱疹性脑膜脑炎的西医治疗方法有哪些。,0.4529411764705882,0.4477611890309645,0.1249999950016897,0.3940298457473825
女性生殖器官交界性肿瘤的西医治疗方法有哪些。,0.5384615384615384,0.5342019494127259,0.2425373084339497,0.4429967376863415
颌面部淋巴瘤的西医治疗方法有哪些。,0.6081081081081081,0.6048109915896128,0.2867647008891112,0.5223367647854892
严重亚急性乙型肝炎的西医治疗方法有哪些。,0.4545454545454545,0.4483985715403807,0.2139737941361722,0.3772241943161814
全肺恶性肿瘤的西医治疗方法有哪些。,0.5272727272727273,0.5230769181727811,0.2284768162887594,0.4676923027881657
肠道蛔虫的西医治疗方法有哪些。,0.4786885245901639,0.4733333283975556,0.1759656602728915,0.386666661730889
视网膜色素变性(原发性)的西医治疗方法有哪些。,0.4483775811209439,0.4431137675857866,0.1796200295942323,0.4011975999211159
皮肤隐球菌病的西医治疗方法有哪些。,0.462686567164179,0.4562737594934147,0.1655480936504363,0.3650190066417036
输卵管间质部妊娠流产的西医治疗方法有哪些。,0.4469273743016759,0.4419263407785954,0.1302931547417481,0.3399433379457343
髋关节软骨损伤的西医治疗方法有哪些。,0.493421052631579,0.4882943094421763,0.229885052500624,0.3879598612816411
甲营养不良的西医治疗方法有哪些。,0.3555555555555555,0.3483870917775234,0.0973912993544955,0.2451612853259106
非霍奇金淋巴瘤的西医治疗方法有哪些。,0.5865102639296188,0.5833333283907314,0.3086816670464016,0.494047614105017
颌骨骨移植后组织瓣坏死的西医治疗方法有哪些。,0.4728434504792332,0.4675324625680975,0.2218114553067675,0.4285714236070586
头部浅表损伤后遗症的西医治疗方法有哪些。,0.4565916398713826,0.4509803871827075,0.1449275312384479,0.352941171496433
上颌窦内异物的西医治疗方法有哪些。,0.488135593220339,0.4827586157667063,0.1547861457511792,0.3586206847322236
平坦部睫状体炎的西医治疗方法有哪些。,0.5290322580645161,0.52459015893491,0.2156862695160324,0.426229503197205
咽旁间隙感染的西医治疗方法有哪些。,0.4225352112676055,0.4157706043591423,0.1670061052082911,0.3799283104523323
胎盘早剥伴出血的西医治疗方法有哪些。,0.5602605863192182,0.5562913857995264,0.1814595610819728,0.450331120898864
病毒性肝炎甲型急性黄疸型的西医治疗方法有哪些。,0.4739884393063584,0.4692082062833997,0.1887477265164477,0.3577712561367722
肋间血管损伤的西医治疗方法有哪些。,0.4271186440677966,0.420689650258264,0.1431411481457183,0.2758620640513675
下运动神经元综合征的西医治疗方法有哪些。,0.4892966360856269,0.4844720447272482,0.1954624732081541,0.3664596223669997
下肢深静脉栓塞的西医治疗方法有哪些。,0.4678362573099415,0.4629080068768766,0.1827586157298455,0.4332344163724256
单神经炎的西医治疗方法有哪些。,0.5032679738562091,0.4983388654610876,0.2209523759576237,0.4318936827368351
颌间挛缩的西医治疗方法有哪些。,0.5273972602739727,0.5226480786820284,0.2456813769644233,0.4529616675322027
硼酸中毒的西医治疗方法有哪些。,0.4560260586319218,0.4503311208839524,0.1624758170619817,0.3774834387647472
肱骨远端交界性骨肿瘤的西医治疗方法有哪些。,0.5085910652920963,0.5034964985943078,0.1529411715493273,0.4405594356572449
下肢静脉功能不全的西医治疗方法有哪些。,0.4728434504792332,0.4675324625358408,0.2164179054784613,0.4285714235748019
环状视网膜炎的西医治疗方法有哪些。,0.5524475524475525,0.5480426996269046,0.2505219156776689,0.4697508846802852
肝腹水的西医治疗方法有哪些。,0.5170068027210885,0.5121107216441375,0.23188405298441,0.4567473998448295
青少年型青光眼的西医治疗方法有哪些。,0.5125000000000001,0.5079365030478207,0.2105263109199246,0.4507936459049635
小肠交界性肿瘤的西医治疗方法有哪些。,0.5015873015873016,0.4967741887115505,0.2275229309448027,0.4193548338728408
低顺应性膀胱的西医治疗方法有哪些。,0.4695121951219512,0.46439627994479,0.1821428522255103,0.3715170229788457
亚急性外阴炎的西医治疗方法有哪些。,0.4437086092715231,0.4362416058033422,0.204724404473929,0.3758389212395838
非真性血管瘤，血管畸形的西医治疗方法有哪些。,0.4736842105263157,0.4682274200154361,0.1731123340381009,0.3812708982763056
低血容量性休克的西医治疗方法有哪些。,0.6298701298701299,0.6270627012863663,0.2791586948110073,0.5214521402302608
甲状旁腺功能减退的西医治疗方法有哪些。,0.5085910652920963,0.5034964985317131,0.1818181768715424,0.4265734216086361
胁腹开放性损伤的西医治疗方法有哪些。,0.5460526315789473,0.5418060150682878,0.2022900713778335,0.4749163829612644
颌骨动脉瘤性囊肿的西医治疗方法有哪些。,0.5496688741721855,0.5454545405593534,0.2027290399469543,0.4377104328152456
无指征剖宫产的单胎分娩的西医治疗方法有哪些。,0.4191616766467065,0.4133738553657117,0.1459369770235611,0.310030390320119
盘状红斑狼疮的西医治疗方法有哪些。,0.4588235294117647,0.4537313384183559,0.1748251699088587,0.3940298458810425
副神经损伤的西医治疗方法有哪些。,0.5053380782918149,0.4999999950168032,0.1810865141219957,0.4275362269008612
外阴疱疹的西医治疗方法有哪些。,0.4749163879598662,0.4693877501411449,0.2066115652671437,0.3877550970799204
双侧腹股沟直疝的西医治疗方法有哪些。,0.4270462633451957,0.4202898502113527,0.1419624168156521,0.3550724589070048
弓形虫脉络膜视网膜炎的西医治疗方法有哪些。,0.5153846153846154,0.5098039165748558,0.2691415263246861,0.4549019557905421
角膜穿通伤伴虹膜脱垂的西医治疗方法有哪些。,0.4797047970479705,0.4736842055333823,0.1700404808302874,0.3834586416236079
风湿性肺动脉瓣狭窄(中度)的西医治疗方法有哪些。,0.5089605734767025,0.5036496302306996,0.1724137882832938,0.4014598492088018
舌下神经疾病的西医治疗方法有哪些。,0.5384615384615384,0.533333328619454,0.235033254561777,0.4705882305802384
锤状趾的西医治疗方法有哪些。,0.5066666666666667,0.5016949102639472,0.1916666616709202,0.406779656026659
肘和腕关节创伤性切断的西医治疗方法有哪些。,0.5139318885448917,0.5094339572801709,0.1601362812132259,0.4025157182864602
末端骶骨脊膜膨出的西医治疗方法有哪些。,0.425531914893617,0.4187725582567217,0.1154639125900735,0.3393501755852416
腰部开放性损伤伴骨折的西医治疗方法有哪些。,0.5294117647058825,0.5253731293412343,0.1805792113837288,0.4477611890427266
淋巴细胞脉络丛脑膜炎的西医治疗方法有哪些。,0.4370860927152318,0.430976426123865,0.1357285380322789,0.3299663251137639
椎管内脓肿的西医治疗方法有哪些。,0.5267175572519084,0.5214007732271496,0.2102803688387633,0.4202334580520523
头皮撕脱伤的西医治疗方法有哪些。,0.4690553745928339,0.4635761540371036,0.1860465066798943,0.3973509884741897
皮肌炎性周围神经病的西医治疗方法有哪些。,0.4272997032640949,0.4216867420839382,0.1396160508994333,0.3253011999152634
颈椎关节炎的西医治疗方法有哪些。,0.523489932885906,0.5187713260585448,0.1825396775651928,0.4368600632599099
T7T12水平闭合性骨折伴其他特指的脊髓损伤的西医治疗方法有哪些。,0.5257142857142857,0.5217391255910944,0.1955835913596016,0.4057970966055871
甲虫皮炎的西医治疗方法有哪些。,0.4487179487179487,0.4429967377359972,0.1477045858289012,0.4104234478337171
颌面部间隙感染的西医治疗方法有哪些。,0.4615384615384615,0.4560260536553173,0.1946564835496184,0.364820841928933
手指开放性伤口不伴有指甲损害的西医治疗方法有哪些。,0.5387205387205387,0.5342465704890692,0.2138613812266249,0.4452054745986583
硬化型骨髓炎的西医治疗方法有哪些。,0.5208333333333334,0.5159010551096905,0.2076271136484667,0.4593639526361922
病毒性小肠炎的西医治疗方法有哪些。,0.5324675324675324,0.5280528003633632,0.1851851802339583,0.3498349785811848
先天性胆道闭锁的西医治疗方法有哪些。,0.524271844660194,0.519736837141837,0.2344045318698834,0.4473684160892053
后纵韧带骨化的西医治疗方法有哪些。,0.4852941176470588,0.4794007440693515,0.2041763291074016,0.3820224669157935
结膜疾患的西医治疗方法有哪些。,0.5019305019305019,0.4960629872155745,0.1793103399259084,0.3700787352470705
继发性心肌病的西医治疗方法有哪些。,0.4935064935064935,0.4884488398967421,0.174257420742594,0.409240919104663
结核性肾盂炎的西医治疗方法有哪些。,0.4770642201834862,0.4720496845106284,0.131386856373808,0.3105590012808148
太田痣的西医治疗方法有哪些。,0.512987012987013,0.5082508200825628,0.2022471860339605,0.4356435593564901
Kikuchi坏死性组织细胞淋巴结炎的西医治疗方法有哪些。,0.5,0.4946996416706414,0.1673640117451551,0.4310954013879559
肿瘤引起的脑积水的西医治疗方法有哪些。,0.4935064935064934,0.4884488400374692,0.1853832393501547,0.4356435595094163
皮层性聋的西医治疗方法有哪些。,0.5405405405405406,0.5360824693803805,0.2191235010018095,0.4604810948099337
硬脊膜动静脉瘘的西医治疗方法有哪些。,0.4807121661721068,0.4759036095538176,0.1927272678129588,0.3493975854574322
免疫缺陷的西医治疗方法有哪些。,0.5,0.4949152492998565,0.1953124950247193,0.3728813509947716
妊娠合并风湿病的西医治疗方法有哪些。,0.4883720930232558,0.4837758062286266,0.1802721038533135,0.401179936022137
齿龈继发恶性肿瘤的西医治疗方法有哪些。,0.5044510385756678,0.4999999950146974,0.2218370834110577,0.4638554167014443
角膜知觉减退的西医治疗方法有哪些。,0.4925373134328358,0.4866920102410039,0.2012847915749993,0.4182509456022206
拇指掌指关节侧副韧带损伤的西医治疗方法有哪些。,0.5369127516778524,0.5324232032401076,0.2411067144020373,0.4914675718407902
毛发真菌病的西医治疗方法有哪些。,0.4261168384879725,0.4195804145924006,0.1478439375253934,0.3076923027042887
淹溺的西医治疗方法有哪些。,0.4509090909090909,0.4444444394578875,0.1868365130586322,0.3925925876060357
肥大细胞增生病的西医治疗方法有哪些。,0.4947735191637631,0.489361697163875,0.2103092733796154,0.3475177255326694
莱姆病的西医治疗方法有哪些。,0.4554455445544554,0.449664424611504,0.1796407136275952,0.3825503306517724
肺芽生菌病的西医治疗方法有哪些。,0.5,0.4947735141958747,0.2077393025466131,0.4181184619310663
先天性正中唇裂的西医治疗方法有哪些。,0.4359861591695502,0.4295774600270284,0.1535353486969902,0.3521126712946341
甲板染色的西医治疗方法有哪些。,0.3928571428571429,0.3854545404599008,0.1532258014536454,0.3345454495508099
海绵窦及相关综合征(多条眼球运动神经麻痹)的西医治疗方法有哪些。,0.5116279069767442,0.5067567517569852,0.2140077771120684,0.4189189139191472
唇外翻的西医治疗方法有哪些。,0.4377104377104377,0.4315068443910678,0.1490196029218763,0.3356164334321636
汗腺腺癌的西医治疗方法有哪些。,0.5921052631578948,0.5886287575955528,0.3045871510219005,0.5083611990671246
眼睑细胞组织增生症的西医治疗方法有哪些。,0.5217391304347825,0.5166051610533627,0.1981981931998215,0.4354243492452445
玻璃体淀粉样变性的西医治疗方法有哪些。,0.5,0.4943820174972296,0.1830663565592322,0.4194756504560311
转化型原始细胞增多性难治性贫血的西医治疗方法有哪些。,0.4839650145772595,0.4792899359056055,0.1919720718348974,0.3786982199292742
游离体的西医治疗方法有哪些。,0.5252525252525252,0.5205479403405893,0.2427745616345351,0.4041095841762057
布里凯综合征的西医治疗方法有哪些。,0.3588039867109635,0.3513513464520179,0.1382113771696743,0.3175675626682341
先天性贝壳耳畸形的西医治疗方法有哪些。,0.4452296819787986,0.4388489160123699,0.1349693202905643,0.3021582685303556
瞳孔功能异常的西医治疗方法有哪些。,0.4156862745098039,0.4079999950460801,0.1763341017737847,0.31199999504608
脓细胞的西医治疗方法有哪些。,0.453125,0.4462151344708814,0.169565212391399,0.366533859570483
中位阻生异位埋伏牙的西医治疗方法有哪些。,0.438871473354232,0.4331210143711712,0.1663585903355531,0.3503184666004706
净齿剂牙磨损的西医治疗方法有哪些。,0.4629629629629629,0.4576802460313873,0.2003577768915231,0.3949843212664971
腹内疝的西医治疗方法有哪些。,0.4507042253521127,0.4444444395632123,0.1803607164951146,0.3512544754055062
焦虑症的西医治疗方法有哪些。,0.527859237536657,0.5238095188123584,0.2490565987747242,0.4702380902409297
鼻咽纤维瘤的西医治疗方法有哪些。,0.536,0.5306122399586839,0.2146118671837536,0.4734693828158268
呼吸道合胞病毒肺炎的西医治疗方法有哪些。,0.4947735191637631,0.4893616973110005,0.1700223665208275,0.4184397114953976
结节性淋巴细胞为主型的霍奇金淋巴瘤的西医治疗方法有哪些。,0.492836676217765,0.4883720881206057,0.1859706312555853,0.4011627857950244
胫腓远端关节脱位的西医治疗方法有哪些。,0.5255474452554744,0.520446091657661,0.201980193059504,0.453531593516397
急性甲状腺炎的西医治疗方法有哪些。,0.5241935483870969,0.5185185135714407,0.2153109997857193,0.4609053448471609
下颌下腺良性肿瘤的西医治疗方法有哪些。,0.5084745762711864,0.5034482709479192,0.2280373782098699,0.3931034433617122
家族性帕金森综合征伴周围神经病的西医治疗方法有哪些。,0.5040650406504064,0.4999999950798515,0.1572649523608154,0.4065934016732581
外阴瘙痒的西医治疗方法有哪些。,0.443076923076923,0.4374999950330078,0.1496350315094039,0.3437499950330079
安乃近中毒的西医治疗方法有哪些。,0.4945454545454545,0.4888888839777778,0.16777041448455,0.437037032125926
面瘫、耳痛及外耳道疱疹三联征的西医治疗方法有哪些。,0.4702380952380952,0.4652567925886036,0.2394366147213475,0.392749239718513
过度惊吓反应症的西医治疗方法有哪些。,0.5352112676056338,0.5314285664292245,0.1880341830366573,0.4114285664292246
瘢痕的西医治疗方法有哪些。,0.5204460966542751,0.5151515102160814,0.2289416796654368,0.4090909041554753
偏身感觉异常的西医治疗方法有哪些。,0.4585987261146497,0.4530744287366073,0.1776937568542137,0.3689320339146009
耳结缔组织肿瘤的西医治疗方法有哪些。,0.517799352750809,0.513157889841586,0.2193784228870121,0.4210526266836911
后天性肱骨变形的西医治疗方法有哪些。,0.4968944099378881,0.4921135597165859,0.1647940025215673,0.4100946322717909
髋关节周围骨化的西医治疗方法有哪些。,0.5129870129870129,0.508250820213269,0.1937984446800073,0.422442239355183
生殖道异物的西医治疗方法有哪些。,0.4427480916030534,0.4357976604423988,0.1778741815707625,0.3891050534385077
胃肠炎的西医治疗方法有哪些。,0.5285285285285285,0.5243902390095183,0.197916661701389,0.4451219463265913
腕和手血管损伤的西医治疗方法有哪些。,0.4275862068965517,0.4210526266725761,0.1411764656442908,0.3578947319357341
分娩合并循环系统疾病的西医治疗方法有哪些。,0.4682274247491639,0.4625850290469249,0.1547169761441083,0.3945578181625712
翼钩过长的西医治疗方法有哪些。,0.4347826086956521,0.4285714236382989,0.165029464574554,0.340136049488639
刺激性接触性皮炎的西医治疗方法有哪些。,0.5762711864406779,0.5724137881436385,0.2395209530962825,0.4827586157298454
胃扭转的西医治疗方法有哪些。,0.4872727272727273,0.4814814765912209,0.2304526700068588,0.4148148099245542
哈钦森三征的西医治疗方法有哪些。,0.336231884057971,0.3294117602484429,0.0996563529670176,0.2647058778955018
妊娠合并水痘的西医治疗方法有哪些。,0.4548286604361371,0.4493670836724884,0.1290322531042853,0.4050632862041339
子宫颈钙化的西医治疗方法有哪些。,0.3945578231292516,0.3875432475956945,0.1400778160123546,0.3321799257963866
神经肌肉性髋脱位的西医治疗方法有哪些。,0.4308681672025723,0.4248365964013841,0.1508078945337456,0.3464052238523645
骨髓炎的西医治疗方法有哪些。,0.4734982332155477,0.4676258944058278,0.1515151465422314,0.3669064699453961
先天性唇瘘的西医治疗方法有哪些。,0.4342507645259938,0.4285714238214189,0.1756756708880228,0.3291925418338413
毛细胞白血病的西医治疗方法有哪些。,0.4258064516129032,0.4196721262873421,0.1348314557331427,0.3475409787463585
鼻恶性黑色素瘤的西医治疗方法有哪些。,0.4952978056426331,0.4904458550551747,0.2226027348785537,0.3757961735265123
间质性肺气肿的西医治疗方法有哪些。,0.4545454545454545,0.44839857171819,0.1641468633748351,0.3843416322164106
疣的西医治疗方法有哪些。,0.5294117647058822,0.5243445642940706,0.2283104972857114,0.4868913807734714
胫骨侧黏液囊炎的西医治疗方法有哪些。,0.5659163987138264,0.5620914982852749,0.2239685608153435,0.5098039165859286
妊娠期乳腺脓肿的西医治疗方法有哪些。,0.4294478527607362,0.4236760074964335,0.1390374281684414,0.3239875339761843
小腿瘢痕的西医治疗方法有哪些。,0.5291828793774319,0.5238095188098388,0.1963470269784826,0.4365079315082514
线状苔藓的西医治疗方法有哪些。,0.3533123028391167,0.3461538411743918,0.1117533668868175,0.3269230719436227
2型糖尿病单神经病变的西医治疗方法有哪些。,0.4966887417218542,0.4915824867299256,0.2391752527872463,0.404040399187838
慢性乙型肝炎的西医治疗方法有哪些。,0.461038961038961,0.4554455395741158,0.1718749950092316,0.3498349785180102
妊娠期化脓性乳腺炎的西医治疗方法有哪些。,0.4518272425249169,0.4459459410119156,0.1360824692820918,0.3986486437146183
舌下腺炎的西医治疗方法有哪些。,0.4578313253012048,0.4508196671365224,0.1304347776086958,0.360655732710293
淋球菌性脑膜炎的西医治疗方法有哪些。,0.4765342960288808,0.4705882302943879,0.1761006239387508,0.3970588185296821
纤维组织细胞性脂肪瘤的西医治疗方法有哪些。,0.5211267605633803,0.5161290273120849,0.2442105213780389,0.4157706043730169
色素杆菌病的西医治疗方法有哪些。,0.5106382978723405,0.506172834590192,0.209345789461857,0.4444444395284637
发汗试验的西医治疗方法有哪些。,0.3851351351351351,0.3780068679018906,0.1190019144034985,0.281786936630413
腰椎退行性病变的西医治疗方法有哪些。,0.4355828220858895,0.429906537073592,0.1698113157547883,0.3551401819334051
三期女阴梅毒的西医治疗方法有哪些。,0.4398826979472141,0.4345238046626984,0.1495652124192667,0.3154761856150794
低血容量性休克的西医治疗方法有哪些。,0.5664739884393063,0.5630498485430981,0.2206896503331749,0.492668616871544
胫前综合征的西医治疗方法有哪些。,0.5124999999999998,0.5079365029732427,0.1841620576171533,0.4317460267827664
角膜瘘的西医治疗方法有哪些。,0.4558823529411764,0.4494381973432086,0.189873412747245,0.3445692834855307
腹主动脉栓塞的西医治疗方法有哪些。,0.507142857142857,0.5018181768235372,0.2429501034617756,0.4145454495508099
结核性脊膜炎的西医治疗方法有哪些。,0.548494983277592,0.5442176821081495,0.2306162972343277,0.4557823079584895
腘滑囊炎的西医治疗方法有哪些。,0.594059405940594,0.5906040218897799,0.2403258605895944,0.5436241561179678
卵巢坏死的西医治疗方法有哪些。,0.3957597173144876,0.3884892039322499,0.1262729075806059,0.3165467578890845
胰管损伤的西医治疗方法有哪些。,0.4452054794520547,0.4390243852488193,0.1384615334633877,0.3554006918690284
