disease,f1,rouge1,rouge2,rougeL
急性出血性乳突炎的西医治疗方法有哪些。,0.5979381443298968,0.5944055894606094,0.2640692591105864,0.5314685265235466
风湿性肌痛症的西医治疗方法有哪些。,0.3608562691131498,0.3540372621185526,0.1205273020961057,0.3229813614974345
妊娠合并胃穿孔的西医治疗方法有哪些。,0.5304878048780487,0.526315784688821,0.2170283759114385,0.4272445772584804
急性ST段抬高型心肌梗死的西医治疗方法有哪些。,0.5257731958762887,0.5221932064885575,0.1829457314456584,0.4804177495694973
黏液炎症性纤维母细胞肉瘤的西医治疗方法有哪些。,0.5206812652068128,0.517241374311437,0.1920903904816625,0.4088669900749836
精索继发性恶性肿瘤的西医治疗方法有哪些。,0.4823529411764705,0.4776119353263533,0.1686340591097374,0.3880596965203832
带状疱疹后膝状神经炎的西医治疗方法有哪些。,0.523943661971831,0.5199999950026123,0.1815008676015827,0.4171428521454694
缺氧性脑损害的西医治疗方法有哪些。,0.5052631578947369,0.5013333283350757,0.1835442988035272,0.3893333283350756
班氏丝虫病的西医治疗方法有哪些。,0.4758364312267658,0.4696969646972567,0.1923937310191233,0.3712121162124082
先天性脊柱裂的西医治疗方法有哪些。,0.4661246612466124,0.4615384565390654,0.1661441956309393,0.357142852143461
视神经炎的西医治疗方法有哪些。,0.5369127516778522,0.5324232031911846,0.2633744806021271,0.4778156946587613
家族性原发性醛固酮增多症Ⅲ型的西医治疗方法有哪些。,0.5210084033613446,0.5170454495727338,0.2341137074095369,0.4147727223000065
肠结核的西医治疗方法有哪些。,0.5722891566265059,0.5688073344551994,0.3036053081125845,0.507645254944496
钝性伤的西医治疗方法有哪些。,0.52046783625731,0.5163204697785487,0.1876046851234397,0.439169134466976
心源性哮喘的西医治疗方法有哪些。,0.5746478873239437,0.5714285664344491,0.1954624732131491,0.411428566434449
外阴血管瘤的西医治疗方法有哪些。,0.6351351351351351,0.6323024004988133,0.2794411127660847,0.5429553214610127
尿失禁的西医治疗方法有哪些。,0.5576923076923077,0.5537459233477279,0.1780302980305901,0.4755700275822556
浅表扩散性恶性黑素瘤的西医治疗方法有哪些。,0.5440806045340049,0.5408163215463611,0.2276175974512356,0.4336734644035037
鳃瘘的西医治疗方法有哪些。,0.4098939929328621,0.4028776928510429,0.177874181552129,0.3453237360165105
亚急性非化脓性甲状腺炎的西医治疗方法有哪些。,0.5189873417721519,0.514469448376671,0.2230483221381684,0.4437298985374427
2型糖尿病伴肌病的西医治疗方法有哪些。,0.5470588235294118,0.5432835770906661,0.2126929624191428,0.4417910397772333
髌腱断裂的西医治疗方法有哪些。,0.508108108108108,0.5041095840981797,0.1648854912324458,0.3999999950570839
鼻部表皮样囊肿的西医治疗方法有哪些。,0.5565749235474006,0.552795026071525,0.231464732802501,0.4534161440839474
分娩期麻醉并发症的西医治疗方法有哪些。,0.4554455445544554,0.4496644246599252,0.1969111920621339,0.3758389213042206
子宫骶骨韧带继发恶性肿瘤的西医治疗方法有哪些。,0.5901639344262295,0.58725761273962,0.2531645519908669,0.5152354520747999
狼疮性心肌病的西医治疗方法有哪些。,0.5396825396825397,0.5354838659977108,0.2504743783129598,0.4774193498686785
局限性颅内压增高的西医治疗方法有哪些。,0.4727272727272728,0.4676923027571125,0.174999995023023,0.3384615335263432
腰椎间盘钙化的西医治疗方法有哪些。,0.5878787878787879,0.5846153796324733,0.288930576626339,0.4738461488632426
隐性代偿性休克的西医治疗方法有哪些。,0.5060827250608273,0.5024630491993255,0.1797432189702505,0.4532019654554831
舌病的西医治疗方法有哪些。,0.5391849529780564,0.5350318421793988,0.250909085938248,0.4777070014150676
先天性脊髓发育不良的西医治疗方法有哪些。,0.5497076023391814,0.5459940603094156,0.2179930746539793,0.4510385706951721
胃肠道毛细血管扩张症的西医治疗方法有哪些。,0.4285714285714286,0.4229607200832413,0.1560798498167003,0.3564954632856582
子宫韧带炎的西医治疗方法有哪些。,0.5311475409836065,0.526666661680889,0.26799999502312,0.4866666616808889
颈部脊髓完全损伤的西医治疗方法有哪些。,0.5,0.4957746428905376,0.1580755963861434,0.3661971781018052
贝克肌营养不良的西医治疗方法有哪些。,0.5436893203883495,0.5394736792107427,0.2142857092857931,0.4473684160528479
妊娠合并癫痫的西医治疗方法有哪些。,0.5243902439024389,0.5201238340116363,0.2279792696139196,0.4024767751881069
胃动脉损伤的西医治疗方法有哪些。,0.5126353790613718,0.5073529361832289,0.213973794126733,0.4338235244185229
药物性中性粒细胞减少症的西医治疗方法有哪些。,0.5310734463276837,0.5272206254227799,0.228384986910469,0.4527220580875362
纯睾丸支持细胞综合征的西医治疗方法有哪些。,0.4575835475578406,0.4531249950033909,0.1932515287453424,0.3802083283367242
趾短伸肌腱腱损伤的西医治疗方法有哪些。,0.5015673981191222,0.496815281663962,0.1939163448665588,0.4331210141480385
母源性先天性肾上腺发育不全的西医治疗方法有哪些。,0.4563380281690141,0.4514285664300407,0.1401273835352348,0.4057142807157551
唇和口腔浅表损伤的西医治疗方法有哪些。,0.5256797583081572,0.521472387641048,0.2344322294323016,0.4662576637146675
急性前间壁高侧壁再发心肌梗死的西医治疗方法有哪些。,0.5795724465558195,0.5769230719457287,0.2440476140823413,0.4855769180995747
海绵窦炎的西医治疗方法有哪些。,0.4968553459119497,0.4920127746152354,0.2403100726336308,0.4153354583213057
面部蜂窝织炎的西医治疗方法有哪些。,0.4935897435897435,0.4885993435673588,0.1976284535683264,0.4104234478018865
损伤性食管穿孔的西医治疗方法有哪些。,0.4857142857142857,0.4811594152919135,0.2123613262248187,0.4115941979006091
格雷夫斯病继发青光眼的西医治疗方法有哪些。,0.5183098591549297,0.5142857093275102,0.2059800615379522,0.4399999950417959
家族性多发性纤维毛囊瘤的西医治疗方法有哪些。,0.4126074498567335,0.4115941979056501,0.155802856685834,0.2840579660215921
嵌甲的西医治疗方法有哪些。,0.4545454545454545,0.4492307642414201,0.1410488195939297,0.3384615334721894
低钠血症的西医治疗方法有哪些。,0.4623955431754875,0.457627113654282,0.1938610612380698,0.4180790910554119
急性下壁高侧壁正后壁心肌梗死的西医治疗方法有哪些。,0.5300546448087432,0.5263157844746434,0.2303839682889402,0.4321329589898788
皮埃尔-罗宾综合征的西医治疗方法有哪些。,0.484149855907781,0.4795321587811634,0.1747899110155499,0.4210526266174207
慢性咽炎的西医治疗方法有哪些。,0.5460122699386503,0.5420560697675684,0.2878228732290547,0.4672897146273813
外阴硬化性苔癣合并鳞状上皮增生的西医治疗方法有哪些。,0.5157894736842106,0.5119999950102756,0.2292993580614326,0.4479999950102755
女性盆腔脓肿的西医治疗方法有哪些。,0.54,0.5355932153436369,0.2439999950096801,0.4406779611063487
脊髓继发恶性肿瘤的西医治疗方法有哪些。,0.5699208443271767,0.5668449147896709,0.2629246626697417,0.4705882302976922
脂蛋白缺乏的西医治疗方法有哪些。,0.5470588235294118,0.5432835771323681,0.2465753374916144,0.4059701442965471
埃可病毒疹的西医治疗方法有哪些。,0.4773413897280966,0.4723926330595808,0.1582733763042804,0.4110429398080469
眼结核的西医治疗方法有哪些。,0.4811594202898551,0.4764705832692043,0.2075782487215328,0.3764705832692042
结核性乳突炎的西医治疗方法有哪些。,0.5688073394495413,0.5652173863199723,0.2899628203037548,0.459627324208171
带状疱疹性脑膜脑炎的西医治疗方法有哪些。,0.555223880597015,0.551515146519743,0.2214156029856292,0.4424242374288338
女性生殖器官交界性肿瘤的西医治疗方法有哪些。,0.5648414985590778,0.5614035037857804,0.2251223441661234,0.4327485330255464
颌面部淋巴瘤的西医治疗方法有哪些。,0.5153374233128835,0.5109034217952078,0.2198581510283689,0.4112149482749586
严重亚急性乙型肝炎的西医治疗方法有哪些。,0.5870967741935483,0.583606552377533,0.2559055068284612,0.4786885195906477
全肺恶性肿瘤的西医治疗方法有哪些。,0.5263157894736842,0.5222551879262829,0.2414355578807193,0.415430262110259
肠道蛔虫的西医治疗方法有哪些。,0.4777070063694267,0.4724919044178423,0.2067594383401382,0.3754045257770657
视网膜色素变性(原发性)的西医治疗方法有哪些。,0.509090909090909,0.505263152896953,0.2222222172230286,0.4473684160548476
皮肤隐球菌病的西医治疗方法有哪些。,0.4723926380368098,0.4672897146262167,0.1524500857460945,0.3302180635358741
输卵管间质部妊娠流产的西医治疗方法有哪些。,0.4699738903394256,0.4656084606644551,0.1376146739411667,0.2910052860612805
髋关节软骨损伤的西医治疗方法有哪些。,0.5460122699386503,0.5420560697722266,0.2133815501550315,0.4174454778719151
甲营养不良的西医治疗方法有哪些。,0.5602605863192183,0.5562913857425114,0.2222222172410124,0.4768211870670146
非霍奇金淋巴瘤的西医治疗方法有哪些。,0.5254237288135594,0.5214899663684208,0.2081300763300153,0.4756446941621168
颌骨骨移植后组织瓣坏死的西医治疗方法有哪些。,0.5046153846153846,0.4999999950095704,0.1721170345894225,0.4124999950095704
头部浅表损伤后遗症的西医治疗方法有哪些。,0.5116279069767442,0.5073746262737011,0.2174629274713191,0.4188790510524622
上颌窦内异物的西医治疗方法有哪些。,0.4935897435897436,0.4885993435533534,0.1529850696269354,0.384364815866057
平坦部睫状体炎的西医治疗方法有哪些。,0.473186119873817,0.4679487129538544,0.1933085452224266,0.3910256360307774
咽旁间隙感染的西医治疗方法有哪些。,0.5198555956678701,0.5147058773748379,0.2857142808100486,0.4632352891395437
胎盘早剥伴出血的西医治疗方法有哪些。,0.4817073170731707,0.4767801807692972,0.1908256830794715,0.4210526265897306
病毒性肝炎甲型急性黄疸型的西医治疗方法有哪些。,0.4864864864864865,0.4821917758627885,0.1599999950180001,0.3616438306573091
肋间血管损伤的西医治疗方法有哪些。,0.4345047923322683,0.4285714235925114,0.1707779836344063,0.3376623326834205
下运动神经元综合征的西医治疗方法有哪些。,0.5013774104683195,0.4972066989131113,0.2143999950021633,0.4022346318740052
下肢深静脉栓塞的西医治疗方法有哪些。,0.5636363636363636,0.5599999950000474,0.2676310980843599,0.4799999950000473
单神经炎的西医治疗方法有哪些。,0.6022727272727272,0.5994236261458862,0.3003412919565167,0.5475504272986239
颌间挛缩的西医治疗方法有哪些。,0.4713375796178343,0.4660194124799698,0.187617255788855,0.420711969114274
硼酸中毒的西医治疗方法有哪些。,0.4655737704918032,0.4599999950642222,0.1744421857187646,0.3733333283975555
肱骨远端交界性骨肿瘤的西医治疗方法有哪些。,0.5345345345345345,0.5304877998782347,0.2424242374299108,0.4695121901221371
下肢静脉功能不全的西医治疗方法有哪些。,0.5087719298245613,0.5044510336359395,0.2270270220874281,0.4213649802234765
环状视网膜炎的西医治疗方法有哪些。,0.495049504950495,0.4899328809170758,0.1428571378784675,0.4026845587694248
肝腹水的西医治疗方法有哪些。,0.4971751412429378,0.4928366713511384,0.1660777336979486,0.3954154679127429
青少年型青光眼的西医治疗方法有哪些。,0.481283422459893,0.4769647646494958,0.2305295900156249,0.4173441684435338
小肠交界性肿瘤的西医治疗方法有哪些。,0.5222222222222223,0.5183098541597303,0.2794348458640261,0.4225352062724062
低顺应性膀胱的西医治疗方法有哪些。,0.5449275362318841,0.541176465632526,0.2703639465185671,0.4764705832795847
亚急性外阴炎的西医治疗方法有哪些。,0.5187499999999999,0.5142857093002772,0.2337662287666641,0.4444444394590073
非真性血管瘤，血管畸形的西医治疗方法有哪些。,0.5536723163841807,0.550143261490464,0.2769726198068152,0.5100286483099483
低血容量性休克的西医治疗方法有哪些。,0.5714285714285714,0.5679012295686634,0.2509363245965016,0.4999999950007621
甲状旁腺功能减退的西医治疗方法有哪些。,0.5151515151515151,0.5107692257798818,0.20279719781927,0.4307692257798817
胁腹开放性损伤的西医治疗方法有哪些。,0.4983606557377049,0.4933333283353334,0.1769230719588759,0.4533333283353333
颌骨动脉瘤性囊肿的西医治疗方法有哪些。,0.4517906336088154,0.446927369314316,0.1495934909432217,0.3687150788115227
无指征剖宫产的单胎分娩的西医治疗方法有哪些。,0.4893617021276596,0.4851751971723542,0.171511622937779,0.3611859788435133
盘状红斑狼疮的西医治疗方法有哪些。,0.4845070422535211,0.4799999950653062,0.1914529865073563,0.3942857093510205
副神经损伤的西医治疗方法有哪些。,0.4906832298136645,0.4858044114348834,0.1717352365322693,0.4100946322550727
外阴疱疹的西医治疗方法有哪些。,0.5621301775147929,0.5585585535661789,0.2842287645570077,0.4984984935061188
双侧腹股沟直疝的西医治疗方法有哪些。,0.4984615384615384,0.4937499950001953,0.2242647008826234,0.4312499950001953
弓形虫脉络膜视网膜炎的西医治疗方法有哪些。,0.5394736842105263,0.5351170519246988,0.257545266743641,0.4749163830283777
角膜穿通伤伴虹膜脱垂的西医治疗方法有哪些。,0.5460992907801419,0.5415162404874299,0.2122448929591837,0.4693140744224478
风湿性肺动脉瓣狭窄(中度)的西医治疗方法有哪些。,0.5930232558139534,0.5899704964801908,0.2935153533786067,0.5073746262737011
舌下神经疾病的西医治疗方法有哪些。,0.5893416927899686,0.5859872561466997,0.2432915871462266,0.4904458548728144
锤状趾的西医治疗方法有哪些。,0.4553846153846154,0.4499999950070312,0.1604696623577577,0.3124999950070313
肘和腕关节创伤性切断的西医治疗方法有哪些。,0.4729344729344729,0.4682080874897257,0.1655844105844157,0.3526011510735407
末端骶骨脊膜膨出的西医治疗方法有哪些。,0.5581395348837209,0.5545722664181482,0.2244556064358645,0.4778761012264078
腰部开放性损伤伴骨折的西医治疗方法有哪些。,0.5970149253731344,0.5939393889616162,0.2218181768192398,0.4909090859313131
淋巴细胞脉络丛脑膜炎的西医治疗方法有哪些。,0.4367816091954023,0.4314868754675348,0.1379310294828182,0.3323615110360479
椎管内脓肿的西医治疗方法有哪些。,0.5608108108108109,0.5567010259491504,0.2394957934097169,0.4467353902103188
头皮撕脱伤的西医治疗方法有哪些。,0.5345345345345345,0.5304877998899465,0.1789473634536166,0.4146341413533611
皮肌炎性周围神经病的西医治疗方法有哪些。,0.5039787798408488,0.4999999950013008,0.1630093993891571,0.4032258014529137
颈椎关节炎的西医治疗方法有哪些。,0.6144200626959248,0.6114649631820764,0.2958801448891133,0.5159235619081911
T7T12水平闭合性骨折伴其他特指的脊髓损伤的西医治疗方法有哪些。,0.5159574468085106,0.5121293750984083,0.2110091694024541,0.393530992349082
甲虫皮炎的西医治疗方法有哪些。,0.4907975460122699,0.4859813034326142,0.1924528251893201,0.4049844186974117
颌面部间隙感染的西医治疗方法有哪些。,0.4272445820433437,0.4213836428036865,0.2037735799063012,0.3522012528665797
手指开放性伤口不伴有指甲损害的西医治疗方法有哪些。,0.6062499999999998,0.603174598211338,0.3014705832485402,0.5396825347192744
硬化型骨髓炎的西医治疗方法有哪些。,0.5126582278481013,0.5080385802094686,0.20399999500392,0.4758842393734556
病毒性小肠炎的西医治疗方法有哪些。,0.4971098265895953,0.4926686167009227,0.2007042203700283,0.4340175903079609
先天性胆道闭锁的西医治疗方法有哪些。,0.5112359550561798,0.5071225021404047,0.1739130385104754,0.4102564052743078
后纵韧带骨化的西医治疗方法有哪些。,0.4922118380062304,0.4873417672320141,0.1663442891587758,0.3544303748269509
结膜疾患的西医治疗方法有哪些。,0.5125000000000001,0.5079365029732427,0.1644859763349813,0.4126984077351474
继发性心肌病的西医治疗方法有哪些。,0.5214899713467048,0.517441855493679,0.1705150927421926,0.4127906927029814
结核性肾盂炎的西医治疗方法有哪些。,0.5214723926380368,0.5171339514600984,0.185185180264472,0.3925233595597869
太田痣的西医治疗方法有哪些。,0.479108635097493,0.474576266294328,0.1909547690068433,0.4237288086672093
Kikuchi坏死性组织细胞淋巴结炎的西医治疗方法有哪些。,0.6285714285714287,0.6258064466147764,0.263473048892395,0.5354838659696151
肿瘤引起的脑积水的西医治疗方法有哪些。,0.5082872928176795,0.5042016756723081,0.1965134656893067,0.3865546168487787
皮层性聋的西医治疗方法有哪些。,0.5260115606936416,0.5219941298974038,0.1773049595496329,0.4164222823900723
硬脊膜动静脉瘘的西医治疗方法有哪些。,0.5254237288135594,0.5214899663812285,0.2176165753384581,0.4355300809944089
免疫缺陷的西医治疗方法有哪些。,0.6319018404907977,0.629283484098951,0.2872531368325442,0.5109034217936551
妊娠合并风湿病的西医治疗方法有哪些。,0.5175202156334233,0.5136611971871363,0.1933438935773218,0.4535519075696498
齿龈继发恶性肿瘤的西医治疗方法有哪些。,0.5443037974683544,0.5401929211236444,0.2443608973802928,0.4115755577795928
角膜知觉减退的西医治疗方法有哪些。,0.5384615384615385,0.5338078241820646,0.1934156328631307,0.4483985715130254
拇指掌指关节侧副韧带损伤的西医治疗方法有哪些。,0.5443037974683544,0.5401929210512713,0.2564102514103236,0.4951768438808532
毛发真菌病的西医治疗方法有哪些。,0.5228758169934641,0.5182724202955818,0.2291262086578566,0.418604646209203
淹溺的西医治疗方法有哪些。,0.4833836858006042,0.4785276024449547,0.150087255129946,0.4233128785185743
肥大细胞增生病的西医治疗方法有哪些。,0.4148606811145511,0.4088050264536609,0.1340579660292613,0.3270440201643527
莱姆病的西医治疗方法有哪些。,0.4952978056426332,0.490445854897156,0.2071563038641515,0.382165600120086
肺芽生菌病的西医治疗方法有哪些。,0.46875,0.4634920584933232,0.1704545404580608,0.4063492013504661
先天性正中唇裂的西医治疗方法有哪些。,0.4923076923076923,0.4874999950330078,0.1971326114983108,0.3812499950330078
甲板染色的西医治疗方法有哪些。,0.4935897435897435,0.4885993435622658,0.2259259209457477,0.4234527637577057
海绵窦及相关综合征(多条眼球运动神经麻痹)的西医治疗方法有哪些。,0.538961038961039,0.5346534603478963,0.2172284594534221,0.4752475197538368
唇外翻的西医治疗方法有哪些。,0.5617283950617283,0.5579937254115035,0.2355008737350083,0.5015673931231023
汗腺腺癌的西医治疗方法有哪些。,0.5779036827195467,0.574712638691538,0.3079416481626735,0.5057471214501587
眼睑细胞组织增生症的西医治疗方法有哪些。,0.5068493150684932,0.5017421553055155,0.2142857093210226,0.4668989497306025
玻璃体淀粉样变性的西医治疗方法有哪些。,0.5315614617940199,0.5270270220327338,0.2167689111905689,0.4391891841948959
转化型原始细胞增多性难治性贫血的西医治疗方法有哪些。,0.5013054830287206,0.4973544923546373,0.1897356093106527,0.3862433812435262
游离体的西医治疗方法有哪些。,0.5207100591715977,0.5165165115187259,0.2176870698382619,0.4564564514586659
布里凯综合征的西医治疗方法有哪些。,0.3631284916201117,0.3569405049240425,0.1342512858980749,0.3002832811280084
先天性贝壳耳畸形的西医治疗方法有哪些。,0.4794952681388012,0.4743589693690417,0.1588447603471309,0.384615379625452
瞳孔功能异常的西医治疗方法有哪些。,0.4864864864864865,0.4810996513744524,0.1999999950277586,0.3848797201029746
脓细胞的西医治疗方法有哪些。,0.5125000000000001,0.5079365030385488,0.1838235245253704,0.4380952331972789
中位阻生异位埋伏牙的西医治疗方法有哪些。,0.453781512605042,0.4488636314102854,0.1495016561419853,0.3636363586830127
净齿剂牙磨损的西医治疗方法有哪些。,0.5317919075144508,0.5278592326398983,0.2316865367989576,0.4516128983290477
腹内疝的西医治疗方法有哪些。,0.4909090909090909,0.4861538411542722,0.202090587343236,0.3692307642311953
焦虑症的西医治疗方法有哪些。,0.5368421052631579,0.5333333283675024,0.2944983769608089,0.4266666617008355
鼻咽纤维瘤的西医治疗方法有哪些。,0.5314685314685316,0.526690386464204,0.2122448929632654,0.4341636960727448
呼吸道合胞病毒肺炎的西医治疗方法有哪些。,0.5344827586206897,0.5306122399000418,0.2088495525459473,0.4548104906289046
结节性淋巴细胞为主型的霍奇金淋巴瘤的西医治疗方法有哪些。,0.4498644986449864,0.4450549400845309,0.1786283841760848,0.3791208741504649
胫腓远端关节脱位的西医治疗方法有哪些。,0.5614035087719299,0.5571428521438776,0.1991869868910702,0.4857142807153061
急性甲状腺炎的西医治疗方法有哪些。,0.4946996466431095,0.4892086280999948,0.2355460335862882,0.4532374050784121
下颌下腺良性肿瘤的西医治疗方法有哪些。,0.5226480836236934,0.5177304915869424,0.2515212933230748,0.4397163071897792
家族性帕金森综合征伴周围神经病的西医治疗方法有哪些。,0.4938875305623472,0.4900990049020929,0.1769911454440443,0.4059405890605088
外阴瘙痒的西医治疗方法有哪些。,0.6053412462908011,0.602409633563108,0.3214285664326531,0.5120481877799754
安乃近中毒的西医治疗方法有哪些。,0.5256410256410257,0.5211726334365351,0.1961538411598374,0.4625407116124309
面瘫、耳痛及外耳道疱疹三联征的西医治疗方法有哪些。,0.4942528735632183,0.4897959133673894,0.2334494723528877,0.4314868754665148
过度惊吓反应症的西医治疗方法有哪些。,0.5333333333333333,0.5297297247507671,0.1783439440843443,0.3729729679940102
瘢痕的西医治疗方法有哪些。,0.5396825396825398,0.5354838659810615,0.214936242854536,0.4451612853359001
偏身感觉异常的西医治疗方法有哪些。,0.5395894428152493,0.5357142807206633,0.205217386304363,0.4642857092920919
耳结缔组织肿瘤的西医治疗方法有哪些。,0.5652173913043478,0.5615141906314125,0.2242647009904845,0.4921135597165859
后天性肱骨变形的西医治疗方法有哪些。,0.5198776758409787,0.5155279453431582,0.198529406782007,0.4161490633555804
髋关节周围骨化的西医治疗方法有哪些。,0.4034090909090909,0.3976945194967153,0.133567657566662,0.3285302543670323
生殖道异物的西医治疗方法有哪些。,0.5187713310580204,0.5138888838888889,0.2282157626362322,0.4097222172222222
胃肠炎的西医治疗方法有哪些。,0.5348189415041783,0.531073441346995,0.2437395609519484,0.4689265486916276
腕和手血管损伤的西医治疗方法有哪些。,0.043010752688172,0.0434782587641777,0.0,0.0326086935467865
分娩合并循环系统疾病的西医治疗方法有哪些。,0.5266272189349112,0.5225225175326679,0.1871750383341795,0.3903903854005358
翼钩过长的西医治疗方法有哪些。,0.4465408805031446,0.4408945637015791,0.1553030253088414,0.3706070237654769
刺激性接触性皮炎的西医治疗方法有哪些。,0.5722891566265059,0.5688073344551994,0.2107208822496849,0.4709480072380739
胃扭转的西医治疗方法有哪些。,0.46,0.4542372831485206,0.1999999950267013,0.3932203339959782
哈钦森三征的西医治疗方法有哪些。,0.3523316062176165,0.3464566880870206,0.1010100960889041,0.2414698114466007
妊娠合并水痘的西医治疗方法有哪些。,0.5524861878453039,0.549019602844118,0.2328548594695381,0.4537815076060228
子宫颈钙化的西医治疗方法有哪些。,0.4771929824561404,0.4714285664377551,0.2105263108136068,0.3999999950091837
神经肌肉性髋脱位的西医治疗方法有哪些。,0.4709302325581395,0.4660766911687158,0.2117263793661472,0.3421828858589814
骨髓炎的西医治疗方法有哪些。,0.5078369905956113,0.5031847083790418,0.2101167265236416,0.4140127338567487
先天性唇瘘的西医治疗方法有哪些。,0.4900284900284899,0.4855491280442046,0.158982507014996,0.3757225384488289
毛细胞白血病的西医治疗方法有哪些。,0.4571428571428571,0.4521739080485612,0.1543859599197293,0.3826086906572569
鼻恶性黑色素瘤的西医治疗方法有哪些。,0.5300546448087432,0.5263157844801682,0.1957831275356094,0.4321329589954037
间质性肺气肿的西医治疗方法有哪些。,0.5519287833827894,0.5481927660859705,0.2022058773540226,0.4216867419895848
疣的西医治疗方法有哪些。,0.4878048780487805,0.4829721313287772,0.2111111062562415,0.433436527613607
胫骨侧黏液囊炎的西医治疗方法有哪些。,0.5198776758409787,0.5155279453107521,0.2328244224844853,0.4782608645654103
妊娠期乳腺脓肿的西医治疗方法有哪些。,0.5225225225225226,0.5182926779454196,0.2017699065142142,0.4329268242868828
小腿瘢痕的西医治疗方法有哪些。,0.4682926829268293,0.4599999953124999,0.1590214020817553,0.4199999953125
线状苔藓的西医治疗方法有哪些。,0.4748603351955307,0.4702549525247775,0.1500815611213273,0.362606227312313
2型糖尿病单神经病变的西医治疗方法有哪些。,0.5348837209302325,0.5309734463309579,0.215167543515828,0.4188790510507218
慢性乙型肝炎的西医治疗方法有哪些。,0.5644171779141104,0.5607476585514505,0.2338129446481161,0.4548286554361856
妊娠期化脓性乳腺炎的西医治疗方法有哪些。,0.4953560371517028,0.490566032742969,0.1807465569001201,0.4025157182775602
舌下腺炎的西医治疗方法有哪些。,0.4927536231884059,0.4870848658732861,0.1995661555725788,0.3911439064636919
淋球菌性脑膜炎的西医治疗方法有哪些。,0.5405405405405406,0.5360824692438682,0.2579365029781589,0.4742267991407754
纤维组织细胞性脂肪瘤的西医治疗方法有哪些。,0.5488958990536278,0.5448717898726168,0.2426470538278548,0.4615384565392834
色素杆菌病的西医治疗方法有哪些。,0.3956043956043956,0.3899721398486976,0.1337792592140469,0.3175487415200069
发汗试验的西医治疗方法有哪些。,0.3247863247863247,0.3179190701727422,0.0968858081589064,0.2658959487854589
腰椎退行性病变的西医治疗方法有哪些。,0.4662162162162162,0.4604810947981247,0.2067510499271841,0.384879720227678
三期女阴梅毒的西医治疗方法有哪些。,0.4397905759162303,0.4350132576073849,0.1390205321276103,0.3183023822758199
低血容量性休克的西医治疗方法有哪些。,0.5488126649076517,0.5454545404867168,0.245222924976064,0.4438502624118505
胫前综合征的西医治疗方法有哪些。,0.4512195121951219,0.4458204284538336,0.1727941126487485,0.3591331219522856
角膜瘘的西医治疗方法有哪些。,0.4792332268370607,0.4740259690268174,0.1520912497587071,0.3441558391566874
腹主动脉栓塞的西医治疗方法有哪些。,0.5270270270270271,0.5223367647623436,0.2360248397410937,0.4329896857245427
结核性脊膜炎的西医治疗方法有哪些。,0.4984615384615384,0.4937499950001953,0.2508833872292076,0.4249999950001953
腘滑囊炎的西医治疗方法有哪些。,0.5077399380804954,0.5031446490912148,0.1946564835522406,0.4528301836824098
卵巢坏死的西医治疗方法有哪些。,0.45625,0.4507936458420761,0.1617647009018843,0.3365079315563618
胰管损伤的西医治疗方法有哪些。,0.5015873015873016,0.4967741885585848,0.1989342756566101,0.3999999950101977
